Code,GeoFips,GeoName,TimePeriod,CL_UNIT,UNIT_MULT,DataValue
SQGDP9-1,04000,Arizona,2020Q4,Millions of chained 2017 dollars,6,381071.5
SQGDP9-1,04000,Arizona,2021Q1,Millions of chained 2017 dollars,6,384526.5
SQGDP9-1,04000,Arizona,2021Q2,Millions of chained 2017 dollars,6,392182.4
SQGDP9-1,04000,Arizona,2021Q3,Millions of chained 2017 dollars,6,399888.6
SQGDP9-1,04000,Arizona,2021Q4,Millions of chained 2017 dollars,6,409232.5
SQGDP9-1,04000,Arizona,2022Q1,Millions of chained 2017 dollars,6,408573.2
SQGDP9-1,04000,Arizona,2022Q2,Millions of chained 2017 dollars,6,412146.5
SQGDP9-1,04000,Arizona,2022Q3,Millions of chained 2017 dollars,6,415772.4
SQGDP9-1,04000,Arizona,2022Q4,Millions of chained 2017 dollars,6,418703.0
SQGDP9-1,04000,Arizona,2023Q1,Millions of chained 2017 dollars,6,422684.2
SQGDP9-1,04000,Arizona,2023Q2,Millions of chained 2017 dollars,6,425508.2
SQGDP9-1,04000,Arizona,2023Q3,Millions of chained 2017 dollars,6,430116.5
SQGDP9-1,04000,Arizona,2023Q4,Millions of chained 2017 dollars,6,432267.0
SQGDP9-1,04000,Arizona,2024Q1,Millions of chained 2017 dollars,6,439719.8
SQGDP9-1,04000,Arizona,2024Q2,Millions of chained 2017 dollars,6,444553.6
SQGDP9-1,04000,Arizona,2024Q3,Millions of chained 2017 dollars,6,449408.5
SQGDP9-1,04000,Arizona,2024Q4,Millions of chained 2017 dollars,6,454191.0
SQGDP9-1,04000,Arizona,2025Q1,Millions of chained 2017 dollars,6,449758.8
SQGDP9-1,04000,Arizona,2025Q2,Millions of chained 2017 dollars,6,453751.0
SQGDP9-1,04000,Arizona,2025Q3,Millions of chained 2017 dollars,6,458852.1
SQGDP9-1,04000,Arizona,2025Q4,Millions of chained 2017 dollars,6,460618.9
SQGDP9-1,04000,Arizona,2026Q1,Millions of chained 2017 dollars,6,462243.4
SQGDP9-1,05000,Arkansas,2005Q1,Millions of chained 2017 dollars,6,111468.6
SQGDP9-1,05000,Arkansas,2005Q2,Millions of chained 2017 dollars,6,111682.8
SQGDP9-1,05000,Arkansas,2005Q3,Millions of chained 2017 dollars,6,112205.9
SQGDP9-1,05000,Arkansas,2005Q4,Millions of chained 2017 dollars,6,114447.1
SQGDP9-1,05000,Arkansas,2006Q1,Millions of chained 2017 dollars,6,114544.1
SQGDP9-1,05000,Arkansas,2006Q2,Millions of chained 2017 dollars,6,115845.7
SQGDP9-1,05000,Arkansas,2006Q3,Millions of chained 2017 dollars,6,114904.5
SQGDP9-1,05000,Arkansas,2006Q4,Millions of chained 2017 dollars,6,114267.4
SQGDP9-1,05000,Arkansas,2007Q1,Millions of chained 2017 dollars,6,111878.9
SQGDP9-1,05000,Arkansas,2007Q2,Millions of chained 2017 dollars,6,112495.7
SQGDP9-1,05000,Arkansas,2007Q3,Millions of chained 2017 dollars,6,112598.6
SQGDP9-1,05000,Arkansas,2007Q4,Millions of chained 2017 dollars,6,119133.6
SQGDP9-1,05000,Arkansas,2008Q1,Millions of chained 2017 dollars,6,113170.5
SQGDP9-1,05000,Arkansas,2008Q2,Millions of chained 2017 dollars,6,115149.0
SQGDP9-1,05000,Arkansas,2008Q3,Millions of chained 2017 dollars,6,114297.7
SQGDP9-1,05000,Arkansas,2008Q4,Millions of chained 2017 dollars,6,111894.7
SQGDP9-1,05000,Arkansas,2009Q1,Millions of chained 2017 dollars,6,112917.4
SQGDP9-1,05000,Arkansas,2009Q2,Millions of chained 2017 dollars,6,108124.0
SQGDP9-1,05000,Arkansas,2009Q3,Millions of chained 2017 dollars,6,108668.8
SQGDP9-1,05000,Arkansas,2009Q4,Millions of chained 2017 dollars,6,109622.3
SQGDP9-1,05000,Arkansas,2010Q1,Millions of chained 2017 dollars,6,110194.2
SQGDP9-1,05000,Arkansas,2010Q2,Millions of chained 2017 dollars,6,112874.5
SQGDP9-1,05000,Arkansas,2010Q3,Millions of chained 2017 dollars,6,114562.6
SQGDP9-1,05000,Arkansas,2010Q4,Millions of chained 2017 dollars,6,114372.1
SQGDP9-1,05000,Arkansas,2011Q1,Millions of chained 2017 dollars,6,114337.2
SQGDP9-1,05000,Arkansas,2011Q2,Millions of chained 2017 dollars,6,114769.4
SQGDP9-1,05000,Arkansas,2011Q3,Millions of chained 2017 dollars,6,115128.4
SQGDP9-1,05000,Arkansas,2011Q4,Millions of chained 2017 dollars,6,116732.0
SQGDP9-1,05000,Arkansas,2012Q1,Millions of chained 2017 dollars,6,117016.9
SQGDP9-1,05000,Arkansas,2012Q2,Millions of chained 2017 dollars,6,117033.7
SQGDP9-1,05000,Arkansas,2012Q3,Millions of chained 2017 dollars,6,116535.8
SQGDP9-1,05000,Arkansas,2012Q4,Millions of chained 2017 dollars,6,115878.2
SQGDP9-1,05000,Arkansas,2013Q1,Millions of chained 2017 dollars,6,119297.3
SQGDP9-1,05000,Arkansas,2013Q2,Millions of chained 2017 dollars,6,119291.3
SQGDP9-1,05000,Arkansas,2013Q3,Millions of chained 2017 dollars,6,120358.6
SQGDP9-1,05000,Arkansas,2013Q4,Millions of chained 2017 dollars,6,120424.0
SQGDP9-1,05000,Arkansas,2014Q1,Millions of chained 2017 dollars,6,120481.1
SQGDP9-1,05000,Arkansas,2014Q2,Millions of chained 2017 dollars,6,121170.4
SQGDP9-1,05000,Arkansas,2014Q3,Millions of chained 2017 dollars,6,121859.3
SQGDP9-1,05000,Arkansas,2014Q4,Millions of chained 2017 dollars,6,122126.9
SQGDP9-1,05000,Arkansas,2015Q1,Millions of chained 2017 dollars,6,120865.2
SQGDP9-1,05000,Arkansas,2015Q2,Millions of chained 2017 dollars,6,121200.5
SQGDP9-1,05000,Arkansas,2015Q3,Millions of chained 2017 dollars,6,121989.6
SQGDP9-1,05000,Arkansas,2015Q4,Millions of chained 2017 dollars,6,122074.8
SQGDP9-1,05000,Arkansas,2016Q1,Millions of chained 2017 dollars,6,122538.2
SQGDP9-1,05000,Arkansas,2016Q2,Millions of chained 2017 dollars,6,122691.9
SQGDP9-1,05000,Arkansas,2016Q3,Millions of chained 2017 dollars,6,122814.1
SQGDP9-1,05000,Arkansas,2016Q4,Millions of chained 2017 dollars,6,124095.2
SQGDP9-1,05000,Arkansas,2017Q1,Millions of chained 2017 dollars,6,123336.8
SQGDP9-1,05000,Arkansas,2017Q2,Millions of chained 2017 dollars,6,123438.0
SQGDP9-1,05000,Arkansas,2017Q3,Millions of chained 2017 dollars,6,123629.3
SQGDP9-1,05000,Arkansas,2017Q4,Millions of chained 2017 dollars,6,125126.2
SQGDP9-1,05000,Arkansas,2018Q1,Millions of chained 2017 dollars,6,126156.7
SQGDP9-1,05000,Arkansas,2018Q2,Millions of chained 2017 dollars,6,126071.2
SQGDP9-1,05000,Arkansas,2018Q3,Millions of chained 2017 dollars,6,126651.1
SQGDP9-1,05000,Arkansas,2018Q4,Millions of chained 2017 dollars,6,126606.0
SQGDP9-1,05000,Arkansas,2019Q1,Millions of chained 2017 dollars,6,126186.5
SQGDP9-1,05000,Arkansas,2019Q2,Millions of chained 2017 dollars,6,126266.0
SQGDP9-1,05000,Arkansas,2019Q3,Millions of chained 2017 dollars,6,127647.6
SQGDP9-1,05000,Arkansas,2019Q4,Millions of chained 2017 dollars,6,128780.0
SQGDP9-1,05000,Arkansas,2020Q1,Millions of chained 2017 dollars,6,128037.3
SQGDP9-1,05000,Arkansas,2020Q2,Millions of chained 2017 dollars,6,122404.6
SQGDP9-1,05000,Arkansas,2020Q3,Millions of chained 2017 dollars,6,131158.5
SQGDP9-1,05000,Arkansas,2020Q4,Millions of chained 2017 dollars,6,131982.0
SQGDP9-1,05000,Arkansas,2021Q1,Millions of chained 2017 dollars,6,135006.0
SQGDP9-1,05000,Arkansas,2021Q2,Millions of chained 2017 dollars,6,138524.1
SQGDP9-1,05000,Arkansas,2021Q3,Millions of chained 2017 dollars,6,137836.6
SQGDP9-1,05000,Arkansas,2021Q4,Millions of chained 2017 dollars,6,139172.5
SQGDP9-1,05000,Arkansas,2022Q1,Millions of chained 2017 dollars,6,138095.3
SQGDP9-1,05000,Arkansas,2022Q2,Millions of chained 2017 dollars,6,137530.8
SQGDP9-1,05000,Arkansas,2022Q3,Millions of chained 2017 dollars,6,138784.6
SQGDP9-1,05000,Arkansas,2022Q4,Millions of chained 2017 dollars,6,140277.5
SQGDP9-1,05000,Arkansas,2023Q1,Millions of chained 2017 dollars,6,141692.2
SQGDP9-1,05000,Arkansas,2023Q2,Millions of chained 2017 dollars,6,141175.5
SQGDP9-1,05000,Arkansas,2023Q3,Millions of chained 2017 dollars,6,141716.9
SQGDP9-1,05000,Arkansas,2023Q4,Millions of chained 2017 dollars,6,143287.5
SQGDP9-1,05000,Arkansas,2024Q1,Millions of chained 2017 dollars,6,145301.4
SQGDP9-1,05000,Arkansas,2024Q2,Millions of chained 2017 dollars,6,146484.3
SQGDP9-1,05000,Arkansas,2024Q3,Millions of chained 2017 dollars,6,148247.9
SQGDP9-1,05000,Arkansas,2024Q4,Millions of chained 2017 dollars,6,149526.0
SQGDP9-1,05000,Arkansas,2025Q1,Millions of chained 2017 dollars,6,149837.2
SQGDP9-1,05000,Arkansas,2025Q2,Millions of chained 2017 dollars,6,149430.6
SQGDP9-1,05000,Arkansas,2025Q3,Millions of chained 2017 dollars,6,151565.9
SQGDP9-1,05000,Arkansas,2025Q4,Millions of chained 2017 dollars,6,151727.4
SQGDP9-1,05000,Arkansas,2026Q1,Millions of chained 2017 dollars,6,152521.6
SQGDP9-1,06000,California,2005Q1,Millions of chained 2017 dollars,6,2011957.6
SQGDP9-1,06000,California,2005Q2,Millions of chained 2017 dollars,6,2029374.2
SQGDP9-1,06000,California,2005Q3,Millions of chained 2017 dollars,6,2056154.2
SQGDP9-1,06000,California,2005Q4,Millions of chained 2017 dollars,6,2071078.0
SQGDP9-1,06000,California,2006Q1,Millions of chained 2017 dollars,6,2114085.7
SQGDP9-1,06000,California,2006Q2,Millions of chained 2017 dollars,6,2109040.3
SQGDP9-1,06000,California,2006Q3,Millions of chained 2017 dollars,6,2121481.1
SQGDP9-1,06000,California,2006Q4,Millions of chained 2017 dollars,6,2137134.4
SQGDP9-1,06000,California,2007Q1,Millions of chained 2017 dollars,6,2126879.2
SQGDP9-1,06000,California,2007Q2,Millions of chained 2017 dollars,6,2153290.5
SQGDP9-1,06000,California,2007Q3,Millions of chained 2017 dollars,6,2180276.5
SQGDP9-1,06000,California,2007Q4,Millions of chained 2017 dollars,6,2215315.5
SQGDP9-1,06000,California,2008Q1,Millions of chained 2017 dollars,6,2180243.6
SQGDP9-1,06000,California,2008Q2,Millions of chained 2017 dollars,6,2224915.6
SQGDP9-1,06000,California,2008Q3,Millions of chained 2017 dollars,6,2222326.2
SQGDP9-1,06000,California,2008Q4,Millions of chained 2017 dollars,6,2141841.9
SQGDP9-1,06000,California,2009Q1,Millions of chained 2017 dollars,6,2132988.7
SQGDP9-1,06000,California,2009Q2,Millions of chained 2017 dollars,6,2103479.1
SQGDP9-1,06000,California,2009Q3,Millions of chained 2017 dollars,6,2097783.4
SQGDP9-1,06000,California,2009Q4,Millions of chained 2017 dollars,6,2108466.3
SQGDP9-1,06000,California,2010Q1,Millions of chained 2017 dollars,6,2130529.1
SQGDP9-1,06000,California,2010Q2,Millions of chained 2017 dollars,6,2139237.4
SQGDP9-1,06000,California,2010Q3,Millions of chained 2017 dollars,6,2150266.8
SQGDP9-1,06000,California,2010Q4,Millions of chained 2017 dollars,6,2195377.7
SQGDP9-1,06000,California,2011Q1,Millions of chained 2017 dollars,6,2185033.7
SQGDP9-1,06000,California,2011Q2,Millions of chained 2017 dollars,6,2194927.2
SQGDP9-1,06000,California,2011Q3,Millions of chained 2017 dollars,6,2189999.3
SQGDP9-1,06000,California,2011Q4,Millions of chained 2017 dollars,6,2201588.5
SQGDP9-1,06000,California,2012Q1,Millions of chained 2017 dollars,6,2231663.5
SQGDP9-1,06000,California,2012Q2,Millions of chained 2017 dollars,6,2242371.4
SQGDP9-1,06000,California,2012Q3,Millions of chained 2017 dollars,6,2256039.1
SQGDP9-1,06000,California,2012Q4,Millions of chained 2017 dollars,6,2291675.1
SQGDP9-1,06000,California,2013Q1,Millions of chained 2017 dollars,6,2287676.1
SQGDP9-1,06000,California,2013Q2,Millions of chained 2017 dollars,6,2315711.1
SQGDP9-1,06000,California,2013Q3,Millions of chained 2017 dollars,6,2348046.5
SQGDP9-1,06000,California,2013Q4,Millions of chained 2017 dollars,6,2409907.6
SQGDP9-1,06000,California,2014Q1,Millions of chained 2017 dollars,6,2383712.0
SQGDP9-1,06000,California,2014Q2,Millions of chained 2017 dollars,6,2412048.9
SQGDP9-1,06000,California,2014Q3,Millions of chained 2017 dollars,6,2456771.3
SQGDP9-1,06000,California,2014Q4,Millions of chained 2017 dollars,6,2462170.6
SQGDP9-1,06000,California,2015Q1,Millions of chained 2017 dollars,6,2518399.5
SQGDP9-1,06000,California,2015Q2,Millions of chained 2017 dollars,6,2550179.7
SQGDP9-1,06000,California,2015Q3,Millions of chained 2017 dollars,6,2556125.7
SQGDP9-1,06000,California,2015Q4,Millions of chained 2017 dollars,6,2559213.2
SQGDP9-1,06000,California,2016Q1,Millions of chained 2017 dollars,6,2599892.4
SQGDP9-1,06000,California,2016Q2,Millions of chained 2017 dollars,6,2600609.1
SQGDP9-1,06000,California,2016Q3,Millions of chained 2017 dollars,6,2639393.2
SQGDP9-1,06000,California,2016Q4,Millions of chained 2017 dollars,6,2654952.0
SQGDP9-1,06000,California,2017Q1,Millions of chained 2017 dollars,6,2681002.0
SQGDP9-1,06000,California,2017Q2,Millions of chained 2017 dollars,6,2717703.9
SQGDP9-1,06000,California,2017Q3,Millions of chained 2017 dollars,6,2759618.0
SQGDP9-1,06000,California,2017Q4,Millions of chained 2017 dollars,6,2803877.1
SQGDP9-1,06000,California,2018Q1,Millions of chained 2017 dollars,6,2809417.8
SQGDP9-1,06000,California,2018Q2,Millions of chained 2017 dollars,6,2838193.8
SQGDP9-1,06000,California,2018Q3,Millions of chained 2017 dollars,6,2869602.8
SQGDP9-1,06000,California,2018Q4,Millions of chained 2017 dollars,6,2886666.7
SQGDP9-1,06000,California,2019Q1,Millions of chained 2017 dollars,6,2909833.5
SQGDP9-1,06000,California,2019Q2,Millions of chained 2017 dollars,6,2954169.3
SQGDP9-1,06000,California,2019Q3,Millions of chained 2017 dollars,6,2989756.8
SQGDP9-1,06000,California,2019Q4,Millions of chained 2017 dollars,6,3024676.3
SQGDP9-1,06000,California,2020Q1,Millions of chained 2017 dollars,6,2983725.5
SQGDP9-1,06000,California,2020Q2,Millions of chained 2017 dollars,6,2749441.3
SQGDP9-1,06000,California,2020Q3,Millions of chained 2017 dollars,6,2971514.2
SQGDP9-1,06000,California,2020Q4,Millions of chained 2017 dollars,6,3017937.5
SQGDP9-1,06000,California,2021Q1,Millions of chained 2017 dollars,6,3082947.8
SQGDP9-1,06000,California,2021Q2,Millions of chained 2017 dollars,6,3133335.9
SQGDP9-1,06000,California,2021Q3,Millions of chained 2017 dollars,6,3170470.5
SQGDP9-1,06000,California,2021Q4,Millions of chained 2017 dollars,6,3217695.6
SQGDP9-1,06000,California,2022Q1,Millions of chained 2017 dollars,6,3162422.4
SQGDP9-1,06000,California,2022Q2,Millions of chained 2017 dollars,6,3146315.9
SQGDP9-1,06000,California,2022Q3,Millions of chained 2017 dollars,6,3145009.5
SQGDP9-1,06000,California,2022Q4,Millions of chained 2017 dollars,6,3135097.6
SQGDP9-1,06000,California,2023Q1,Millions of chained 2017 dollars,6,3152233.8
SQGDP9-1,06000,California,2023Q2,Millions of chained 2017 dollars,6,3191507.9
SQGDP9-1,06000,California,2023Q3,Millions of chained 2017 dollars,6,3223877.7
SQGDP9-1,06000,California,2023Q4,Millions of chained 2017 dollars,6,3248446.4
SQGDP9-1,06000,California,2024Q1,Millions of chained 2017 dollars,6,3277174.4
SQGDP9-1,06000,California,2024Q2,Millions of chained 2017 dollars,6,3287040.8
SQGDP9-1,06000,California,2024Q3,Millions of chained 2017 dollars,6,3321635.3
SQGDP9-1,06000,California,2024Q4,Millions of chained 2017 dollars,6,3341863.6
SQGDP9-1,06000,California,2025Q1,Millions of chained 2017 dollars,6,3341872.4
SQGDP9-1,06000,California,2025Q2,Millions of chained 2017 dollars,6,3377263.9
SQGDP9-1,06000,California,2025Q3,Millions of chained 2017 dollars,6,3414490.4
SQGDP9-1,06000,California,2025Q4,Millions of chained 2017 dollars,6,3421992.6
SQGDP9-1,06000,California,2026Q1,Millions of chained 2017 dollars,6,3452807.5
SQGDP9-1,08000,Colorado,2005Q1,Millions of chained 2017 dollars,6,261764.0
SQGDP9-1,08000,Colorado,2005Q2,Millions of chained 2017 dollars,6,262351.6
SQGDP9-1,08000,Colorado,2005Q3,Millions of chained 2017 dollars,6,263133.9
SQGDP9-1,08000,Colorado,2005Q4,Millions of chained 2017 dollars,6,260722.2
SQGDP9-1,08000,Colorado,2006Q1,Millions of chained 2017 dollars,6,267639.9
SQGDP9-1,08000,Colorado,2006Q2,Millions of chained 2017 dollars,6,265918.0
SQGDP9-1,08000,Colorado,2006Q3,Millions of chained 2017 dollars,6,269711.5
SQGDP9-1,08000,Colorado,2006Q4,Millions of chained 2017 dollars,6,269493.8
SQGDP9-1,08000,Colorado,2007Q1,Millions of chained 2017 dollars,6,273536.6
SQGDP9-1,08000,Colorado,2007Q2,Millions of chained 2017 dollars,6,277187.3
SQGDP9-1,08000,Colorado,2007Q3,Millions of chained 2017 dollars,6,279588.8
SQGDP9-1,08000,Colorado,2007Q4,Millions of chained 2017 dollars,6,284622.6
SQGDP9-1,08000,Colorado,2008Q1,Millions of chained 2017 dollars,6,281408.9
SQGDP9-1,08000,Colorado,2008Q2,Millions of chained 2017 dollars,6,283761.3
SQGDP9-1,08000,Colorado,2008Q3,Millions of chained 2017 dollars,6,283124.8
SQGDP9-1,08000,Colorado,2008Q4,Millions of chained 2017 dollars,6,278918.1
SQGDP9-1,08000,Colorado,2009Q1,Millions of chained 2017 dollars,6,278097.5
SQGDP9-1,08000,Colorado,2009Q2,Millions of chained 2017 dollars,6,273375.9
SQGDP9-1,08000,Colorado,2009Q3,Millions of chained 2017 dollars,6,274940.5
SQGDP9-1,08000,Colorado,2009Q4,Millions of chained 2017 dollars,6,276222.6
SQGDP9-1,08000,Colorado,2010Q1,Millions of chained 2017 dollars,6,276287.0
SQGDP9-1,08000,Colorado,2010Q2,Millions of chained 2017 dollars,6,276800.1
SQGDP9-1,08000,Colorado,2010Q3,Millions of chained 2017 dollars,6,279732.3
SQGDP9-1,08000,Colorado,2010Q4,Millions of chained 2017 dollars,6,284722.8
SQGDP9-1,08000,Colorado,2011Q1,Millions of chained 2017 dollars,6,282496.8
SQGDP9-1,08000,Colorado,2011Q2,Millions of chained 2017 dollars,6,283488.4
SQGDP9-1,08000,Colorado,2011Q3,Millions of chained 2017 dollars,6,283865.5
SQGDP9-1,08000,Colorado,2011Q4,Millions of chained 2017 dollars,6,286004.4
SQGDP9-1,08000,Colorado,2012Q1,Millions of chained 2017 dollars,6,287339.1
SQGDP9-1,08000,Colorado,2012Q2,Millions of chained 2017 dollars,6,289500.3
SQGDP9-1,08000,Colorado,2012Q3,Millions of chained 2017 dollars,6,288999.0
SQGDP9-1,08000,Colorado,2012Q4,Millions of chained 2017 dollars,6,291519.8
SQGDP9-1,08000,Colorado,2013Q1,Millions of chained 2017 dollars,6,298232.7
SQGDP9-1,08000,Colorado,2013Q2,Millions of chained 2017 dollars,6,299053.6
SQGDP9-1,08000,Colorado,2013Q3,Millions of chained 2017 dollars,6,302781.4
SQGDP9-1,08000,Colorado,2013Q4,Millions of chained 2017 dollars,6,305868.9
SQGDP9-1,08000,Colorado,2014Q1,Millions of chained 2017 dollars,6,307518.5
SQGDP9-1,08000,Colorado,2014Q2,Millions of chained 2017 dollars,6,312405.0
SQGDP9-1,08000,Colorado,2014Q3,Millions of chained 2017 dollars,6,317708.4
SQGDP9-1,08000,Colorado,2014Q4,Millions of chained 2017 dollars,6,323964.3
SQGDP9-1,08000,Colorado,2015Q1,Millions of chained 2017 dollars,6,327143.0
SQGDP9-1,08000,Colorado,2015Q2,Millions of chained 2017 dollars,6,329499.1
SQGDP9-1,08000,Colorado,2015Q3,Millions of chained 2017 dollars,6,331565.5
SQGDP9-1,08000,Colorado,2015Q4,Millions of chained 2017 dollars,6,333897.0
SQGDP9-1,08000,Colorado,2016Q1,Millions of chained 2017 dollars,6,332473.1
SQGDP9-1,08000,Colorado,2016Q2,Millions of chained 2017 dollars,6,334071.7
SQGDP9-1,08000,Colorado,2016Q3,Millions of chained 2017 dollars,6,339822.4
SQGDP9-1,08000,Colorado,2016Q4,Millions of chained 2017 dollars,6,344373.5
SQGDP9-1,08000,Colorado,2017Q1,Millions of chained 2017 dollars,6,345065.3
SQGDP9-1,08000,Colorado,2017Q2,Millions of chained 2017 dollars,6,346383.4
SQGDP9-1,08000,Colorado,2017Q3,Millions of chained 2017 dollars,6,351901.4
SQGDP9-1,08000,Colorado,2017Q4,Millions of chained 2017 dollars,6,357486.4
SQGDP9-1,08000,Colorado,2018Q1,Millions of chained 2017 dollars,6,365104.7
SQGDP9-1,08000,Colorado,2018Q2,Millions of chained 2017 dollars,6,363911.4
SQGDP9-1,08000,Colorado,2018Q3,Millions of chained 2017 dollars,6,364233.5
SQGDP9-1,08000,Colorado,2018Q4,Millions of chained 2017 dollars,6,367568.5
SQGDP9-1,08000,Colorado,2019Q1,Millions of chained 2017 dollars,6,374316.4
SQGDP9-1,08000,Colorado,2019Q2,Millions of chained 2017 dollars,6,380797.0
SQGDP9-1,08000,Colorado,2019Q3,Millions of chained 2017 dollars,6,389693.4
SQGDP9-1,08000,Colorado,2019Q4,Millions of chained 2017 dollars,6,390095.8
SQGDP9-1,08000,Colorado,2020Q1,Millions of chained 2017 dollars,6,389276.4
SQGDP9-1,08000,Colorado,2020Q2,Millions of chained 2017 dollars,6,359895.2
SQGDP9-1,08000,Colorado,2020Q3,Millions of chained 2017 dollars,6,384893.4
SQGDP9-1,08000,Colorado,2020Q4,Millions of chained 2017 dollars,6,388111.0
SQGDP9-1,08000,Colorado,2021Q1,Millions of chained 2017 dollars,6,396847.4
SQGDP9-1,08000,Colorado,2021Q2,Millions of chained 2017 dollars,6,403095.3
SQGDP9-1,08000,Colorado,2021Q3,Millions of chained 2017 dollars,6,408524.2
SQGDP9-1,08000,Colorado,2021Q4,Millions of chained 2017 dollars,6,416769.7
SQGDP9-1,08000,Colorado,2022Q1,Millions of chained 2017 dollars,6,419985.7
SQGDP9-1,08000,Colorado,2022Q2,Millions of chained 2017 dollars,6,417459.9
SQGDP9-1,08000,Colorado,2022Q3,Millions of chained 2017 dollars,6,424065.0
SQGDP9-1,08000,Colorado,2022Q4,Millions of chained 2017 dollars,6,428794.0
SQGDP9-1,08000,Colorado,2023Q1,Millions of chained 2017 dollars,6,433852.9
SQGDP9-1,08000,Colorado,2023Q2,Millions of chained 2017 dollars,6,438202.6
SQGDP9-1,08000,Colorado,2023Q3,Millions of chained 2017 dollars,6,442682.1
SQGDP9-1,08000,Colorado,2023Q4,Millions of chained 2017 dollars,6,446163.1
SQGDP9-1,08000,Colorado,2024Q1,Millions of chained 2017 dollars,6,442691.2
SQGDP9-1,08000,Colorado,2024Q2,Millions of chained 2017 dollars,6,448156.7
SQGDP9-1,08000,Colorado,2024Q3,Millions of chained 2017 dollars,6,451091.8
SQGDP9-1,08000,Colorado,2024Q4,Millions of chained 2017 dollars,6,453414.4
SQGDP9-1,08000,Colorado,2025Q1,Millions of chained 2017 dollars,6,452218.8
SQGDP9-1,08000,Colorado,2025Q2,Millions of chained 2017 dollars,6,456150.6
SQGDP9-1,08000,Colorado,2025Q3,Millions of chained 2017 dollars,6,461326.1
SQGDP9-1,08000,Colorado,2025Q4,Millions of chained 2017 dollars,6,462892.8
